Street,City,State,State_name,Zip_code,LON,LAT
LAKEWAY DR,RUSSELL SPRINGS,KY,Kentucky,42642,-85.073,37.0678
N MAIN ST,JAMESTOWN,TN,Tennessee,38556,-84.9317,36.4309
N MAIN ST,MONTICELLO,KY,Kentucky,42633,-84.8394,36.855
ALBERTA ST,ONEIDA,TN,Tennessee,37841,-84.5053,36.517
JACKSBORO PIKE,LA FOLLETTE,TN,Tennessee,37766,-84.1607,36.3503
S 10TH ST,WILLIAMSBURG,KY,Kentucky,40769,-84.1658,36.7312
S HIGHWAY 27,SOMERSET,KY,Kentucky,42501,-84.626,37.052
S HIGHWAY 27,SOMERSET,KY,Kentucky,42501,-84.6171,37.0807
N WALLACE WILKINSON BLVD,LIBERTY,KY,Kentucky,42539,-84.9269,37.3217
EASY LN,CORBIN,KY,Kentucky,40701,-84.1654,36.973
LONDON SHOPPING CTR,LONDON,KY,Kentucky,40741,-84.0885,37.1094
COMMERCIAL LN,MT VERNON,KY,Kentucky,40456,-84.3417,37.3885
US HIGHWAY 25 S,MT VERNON,KY,Kentucky,40456,-84.326,37.3483
N MAIN ST,LONDON,KY,Kentucky,40741,-84.0971,37.1385
E 3RD ST,JACKSON,GA,Georgia,30233,-83.9566,33.2948
HIGHWAY 20 SE,CONYERS,GA,Georgia,30013,-84.0147,33.596
HIGHWAY 278 NE,COVINGTON,GA,Georgia,30014,-83.852,33.603
N COLUMBIA ST,MILLEDGEVILLE,GA,Georgia,31061,-83.2593,33.1137
OAK ST,EATONTON,GA,Georgia,31024,-83.3929,33.3147
EATONTON RD,MADISON,GA,Georgia,30650,-83.4756,33.5588
SIGMAN RD NW,CONYERS,GA,Georgia,30012,-84.0016,33.6849
LENORA CHURCH RD,SNELLVILLE,GA,Georgia,30039,-84.0024,33.8014
HENRY CLOWER BLVD,SNELLVILLE,GA,Georgia,30078,-84.0245,33.8549
SCENIC HWY N,SNELLVILLE,GA,Georgia,30078,-84.0188,33.8605
MAIN ST W,SNELLVILLE,GA,Georgia,30078,-84.0247,33.8562
ATLANTA HWY,LOGANVILLE,GA,Georgia,30052,-83.8915,33.8346
LEONE AVE,LOGANVILLE,GA,Georgia,30052,-83.853,33.7427
W SPRING ST,MONROE,GA,Georgia,30655,-83.7326,33.7923
LAWRENCEVILLE HWY,LAWRENCEVILLE,GA,Georgia,30046,-84.018,33.9388
CELEBRATION DR,SUWANEE,GA,Georgia,30024,-84.0469,34.0279
LAWRENCEVILLE SUWANEE RD,SUWANEE,GA,Georgia,30024,-84.045,34.0262
BUFORD DR,LAWRENCEVILLE,GA,Georgia,30043,-83.988,34.0052
NEW HOPE RD,LAWRENCEVILLE,GA,Georgia,30045,-83.9581,33.9343
BRASELTON HWY,DACULA,GA,Georgia,30019,-83.9274,34.0523
BUFORD HWY,BUFORD,GA,Georgia,30518,-84.0125,34.0966
SPOUT SPRINGS RD,FLOWERY BRANCH,GA,Georgia,30542,-83.8747,34.1107
E MAY ST,WINDER,GA,Georgia,30680,-83.7206,33.9889
MAIN ST,BRASELTON,GA,Georgia,30517,-83.7745,34.1324
HIGHWAY 124 W,HOSCHTON,GA,Georgia,30548,-83.7032,34.1068
EPPS BRIDGE PKWY,ATHENS,GA,Georgia,30606,-83.4464,33.9137
BARNETT SHOALS RD,ATHENS,GA,Georgia,30605,-83.34,33.9228
ATLANTA HWY SE,STATHAM,GA,Georgia,30666,-83.5865,33.9578
WASHINGTON ST,JEFFERSON,GA,Georgia,30549,-83.589,34.1309
PRINCE AVE,ATHENS,GA,Georgia,30606,-83.4016,33.9635
BAXTER ST,ATHENS,GA,Georgia,30605,-83.3832,33.9505
HIGHWAY 29 N,ATHENS,GA,Georgia,30601,-83.3361,33.997
S MAIN ST,GREENSBORO,GA,Georgia,30642,-83.202,33.5486
WASHINGTON RD,THOMSON,GA,Georgia,30824,-82.5036,33.5049
ELBERT ST,ELBERTON,GA,Georgia,30635,-82.8527,34.1047
HEARD ST,ELBERTON,GA,Georgia,30635,-82.8576,34.1068
E ROBERT TOOMBS AVE,WASHINGTON,GA,Georgia,30673,-82.7175,33.7273
W GREENWOOD ST,ABBEVILLE,SC,South Carolina,29620,-82.3831,34.1626
MUNDY MILL RD,OAKWOOD,GA,Georgia,30566,-83.8709,34.2317
BROWNS BRIDGE RD,GAINESVILLE,GA,Georgia,30501,-83.8417,34.2859
THOMPSON BRIDGE RD,GAINESVILLE,GA,Georgia,30501,-83.8322,34.321
S CHESTATEE,DAHLONEGA,GA,Georgia,30533,-83.9755,34.5143
HIGHWAY 441 S,COMMERCE,GA,Georgia,30529,-83.4654,34.2584
441 BYP,CORNELIA,GA,Georgia,30531,-83.5445,34.512
BIG A RD,TOCCOA,GA,Georgia,30577,-83.3032,34.5681
HWY 64 W,MURPHY,NC,North Carolina,28906,-84.0399,35.0791
HIGHWAY 441 N,CLAYTON,GA,Georgia,30525,-83.3957,34.8817
GEORGIA RD,FRANKLIN,NC,North Carolina,28734,-83.3923,35.1613
FRANKLIN SPRING CIR,ROYSTON,GA,Georgia,30662,-83.1223,34.2855
JONES ST,LAVONIA,GA,Georgia,30553,-83.1273,34.4478
E FRANKLIN ST,HARTWELL,GA,Georgia,30643,-82.9247,34.353
APPLEWOOD CENTER PL,SENECA,SC,South Carolina,29678,-82.9892,34.6904
TIGER BLVD,CLEMSON,SC,South Carolina,29631,-82.8354,34.6912
VIDEO WAREHOUSE WAY,ANDERSON,SC,South Carolina,29624,-82.6499,34.4757
E GREENVILLE ST,ANDERSON,SC,South Carolina,29621,-82.6315,34.5349
N HIGHWAY 81,ANDERSON,SC,South Carolina,29621,-82.6005,34.6295
AUGUSTA RD,PIEDMONT,SC,South Carolina,29673,-82.3988,34.6957
ANN ST,PICKENS,SC,South Carolina,29671,-82.7089,34.8939
W MAIN ST,PICKENS,SC,South Carolina,29671,-82.7086,34.8837
HIGHWAY 153,GREENVILLE,SC,South Carolina,29611,-82.4833,34.789
CALHOUN MEMORIAL HWY,EASLEY,SC,South Carolina,29640,-82.5809,34.8226
AUGUSTA RD,GREENVILLE,SC,South Carolina,29605,-82.3796,34.8059
MILLS AVE,GREENVILLE,SC,South Carolina,29605,-82.4046,34.8323
STATE PARK RD,GREENVILLE,SC,South Carolina,29609,-82.4049,34.8913
WALNUT LN,TRAVELERS REST,SC,South Carolina,29690,-82.4281,34.971
PISGAH HWY,PISGAH FOREST,NC,North Carolina,28768,-82.7056,35.2743
TOBACCO RD,AUGUSTA,GA,Georgia,30906,-82.0329,33.3746
15TH ST,AUGUSTA,GA,Georgia,30901,-82.1726,33.4283
HARLEM GROVETOWN RD,GROVETOWN,GA,Georgia,30813,-82.2077,33.4541
W MILLEDGEVILLE RD,HARLEM,GA,Georgia,30814,-82.3238,33.4166
GEORGETOWN DR,AUGUSTA,GA,Georgia,30906,-82.0651,33.424
TOBACCO RD,HEPHZIBAH,GA,Georgia,30815,-82.0748,33.3775
COLUMBIA RD,AUGUSTA,GA,Georgia,30907,-82.1089,33.5085
WASHINGTON RD,AUGUSTA,GA,Georgia,30907,-82.0868,33.5133
WASHINGTON RD,AUGUSTA,GA,Georgia,30907,-82.0485,33.5132
ROSIER RD,AUGUSTA,GA,Georgia,30906,-82.0466,33.3985
WRIGHTSBORO RD,AUGUSTA,GA,Georgia,30909,-82.0327,33.4686
E MARTINTOWN RD,NORTH AUGUSTA,SC,South Carolina,29841,-81.9537,33.4913
WASHINGTON RD,EVANS,GA,Georgia,30809,-82.1396,33.544
GEORGIA AVE,NORTH AUGUSTA,SC,South Carolina,29841,-81.9568,33.5193
JEFFERSON DAVIS HWY,WARRENVILLE,SC,South Carolina,29851,-81.8474,33.5267
RICHLAND AVE W,AIKEN,SC,South Carolina,29801,-81.741,33.5653
WHISKEY RD,AIKEN,SC,South Carolina,29803,-81.7244,33.5335
WHISKEY RD,AIKEN,SC,South Carolina,29803,-81.7196,33.5227
EDGEFIELD ST,GREENWOOD,SC,South Carolina,29646,-82.1532,34.1714
AUGUSTA RD,EDGEFIELD,SC,South Carolina,29824,-81.9105,33.7711
W COLUMBIA AVE,BATESBURG-LEESVL,SC,South Carolina,29006,-81.5359,33.908
N MAIN ST,SALUDA,SC,South Carolina,29138,-81.7718,34.0091
DUNBARTON BLVD,BARNWELL,SC,South Carolina,29812,-81.376,33.2437
MAIN HWY,BAMBERG,SC,South Carolina,29003,-81.0336,33.3006
CHESTNUT ST,ORANGEBURG,SC,South Carolina,29115,-80.8549,33.5085
JOHN C CALHOUN DR,ORANGEBURG,SC,South Carolina,29115,-80.861,33.4875
COLUMBIA AVE,LEXINGTON,SC,South Carolina,29072,-81.2374,33.9884
SUNSET BLVD,WEST COLUMBIA,SC,South Carolina,29169,-81.1141,34.004
SAINT ANDREWS RD,COLUMBIA,SC,South Carolina,29210,-81.1244,34.0454
BUSH RIVER RD,COLUMBIA,SC,South Carolina,29210,-81.1091,34.0311
DUTCH FORK RD,IRMO,SC,South Carolina,29063,-81.2159,34.1241
SAINT ANDREWS RD,IRMO,SC,South Carolina,29063,-81.1844,34.0874
CHARLESTON HWY,CAYCE,SC,South Carolina,29033,-81.0796,33.9534
SUMTER ST,COLUMBIA,SC,South Carolina,29201,-81.0337,34.0053
GARNERS FERRY RD,COLUMBIA,SC,South Carolina,29209,-80.9478,33.9694
MARION AVE,COLUMBIA,SC,South Carolina,29207,-80.9479,33.9996
TWO NOTCH RD,COLUMBIA,SC,South Carolina,29223,-80.9678,34.0576
TWO NOTCH RD,COLUMBIA,SC,South Carolina,29223,-80.9272,34.09
TWO NOTCH RD,COLUMBIA,SC,South Carolina,29223,-80.9104,34.1026
HARD SCRABBLE RD,COLUMBIA,SC,South Carolina,29229,-80.9127,34.1534
BYPASS 72 NW,GREENWOOD,SC,South Carolina,29649,-82.1957,34.2035
N MAIN ST,FOUNTAIN INN,SC,South Carolina,29644,-82.217,34.7019
GRANDVIEW DR,SIMPSONVILLE,SC,South Carolina,29680,-82.2576,34.7181
E MAIN ST,LAURENS,SC,South Carolina,29360,-81.9835,34.4925
CROSS ANCHOR RD,WOODRUFF,SC,South Carolina,29388,-82.0293,34.7346
S BROAD ST,CLINTON,SC,South Carolina,29325,-81.8785,34.4581
MAIN ST,NEWBERRY,SC,South Carolina,29108,-81.5936,34.2826
N DUNCAN BYP,UNION,SC,South Carolina,29379,-81.6404,34.7179
W BUTLER RD,MAULDIN,SC,South Carolina,29662,-82.3182,34.7765
LAURENS RD,GREENVILLE,SC,South Carolina,29607,-82.346,34.8277
PELHAM RD,GREENVILLE,SC,South Carolina,29615,-82.3474,34.8676
WOODRUFF RD,SIMPSONVILLE,SC,South Carolina,29681,-82.2384,34.8099
WADE HAMPTON BLVD,TAYLORS,SC,South Carolina,29687,-82.3373,34.9005
W WADE HAMPTON BLVD,GREER,SC,South Carolina,29650,-82.2342,34.9494
E BLACKSTOCK RD,SPARTANBURG,SC,South Carolina,29301,-81.9894,34.9351
ASHEVILLE HWY,SPARTANBURG,SC,South Carolina,29303,-81.9684,34.9807
E RUTHERFORD ST,LANDRUM,SC,South Carolina,29356,-82.1779,35.1781
ASHEVILLE HWY,INMAN,SC,South Carolina,29349,-82.0756,35.0374
S PINE ST,SPARTANBURG,SC,South Carolina,29302,-81.9027,34.9378
E MAIN ST,SPARTANBURG,SC,South Carolina,29307,-81.8997,34.9643
W FLOYD BAKER BLVD,GAFFNEY,SC,South Carolina,29341,-81.6581,35.0857
E DIXON BLVD,SHELBY,NC,North Carolina,28152,-81.5318,35.2749
US HIGHWAY 321 BYP S,WINNSBORO,SC,South Carolina,29180,-81.1004,34.3677
J A COCHRAN BYP,CHESTER,SC,South Carolina,29706,-81.1912,34.7016
HIGHWAY 1 S,LUGOFF,SC,South Carolina,29078,-80.675,34.2275
HIGHWAY 9 BYP W,LANCASTER,SC,South Carolina,29720,-80.7898,34.7349
E LIBERTY ST,YORK,SC,South Carolina,29745,-81.2192,34.9861
SHELBY RD,KINGS MOUNTAIN,NC,North Carolina,28086,-81.3636,35.2394
BETHEL ST,CLOVER,SC,South Carolina,29710,-81.2126,35.1076
HIGHWAY 557,CLOVER,SC,South Carolina,29710,-81.0852,35.1191
E HUDSON BLVD,GASTONIA,NC,North Carolina,28054,-81.1687,35.2336
S CHESTER ST,GASTONIA,NC,North Carolina,28052,-81.1899,35.2514
S NEW HOPE RD,GASTONIA,NC,North Carolina,28054,-81.1525,35.2604
S NEW HOPE RD,GASTONIA,NC,North Carolina,28056,-81.1234,35.242
S HERLONG AVE,ROCK HILL,SC,South Carolina,29732,-81.0616,34.9521
ANNE AVE,WAXHAW,NC,North Carolina,28173,-80.7486,34.9194
HIGHWAY 160 W,FORT MILL,SC,South Carolina,29708,-80.9714,35.0339
SOUTH BLVD,CHARLOTTE,NC,North Carolina,28273,-80.8813,35.1071
SHARON LAKES RD,CHARLOTTE,NC,North Carolina,28210,-80.8749,35.128
PARK ST,BELMONT,NC,North Carolina,28012,-81.0278,35.2546
S TRYON ST,CHARLOTTE,NC,North Carolina,28217,-80.9249,35.1482
SOUTH BLVD,CHARLOTTE,NC,North Carolina,28209,-80.8754,35.1897
FREEDOM DR,CHARLOTTE,NC,North Carolina,28208,-80.8921,35.2441
JOHN J DELANEY DR,CHARLOTTE,NC,North Carolina,28277,-80.8482,35.0524
PINEVILLE MATTHEWS RD,CHARLOTTE,NC,North Carolina,28226,-80.8682,35.0893
PROVIDENCE RD,CHARLOTTE,NC,North Carolina,28277,-80.7777,35.0962
SARDIS RD N,CHARLOTTE,NC,North Carolina,28270,-80.7358,35.1403
MONROE RD,CHARLOTTE,NC,North Carolina,28270,-80.7404,35.1408
E INDEPENDENCE BLVD,MATTHEWS,NC,North Carolina,28105,-80.6959,35.118
MATTHEWS MINT HILL RD,MATTHEWS,NC,North Carolina,28105,-80.6964,35.1186
S KINGS DR,CHARLOTTE,NC,North Carolina,28204,-80.835,35.2069
FAIRVIEW RD,CHARLOTTE,NC,North Carolina,28226,-80.8097,35.1475
EASTWAY DR,CHARLOTTE,NC,North Carolina,28205,-80.7808,35.2149
ALBEMARLE RD,CHARLOTTE,NC,North Carolina,28212,-80.7403,35.2027
LAWYERS RD,MINT HILL,NC,North Carolina,28227,-80.6875,35.187
MILTON RD,CHARLOTTE,NC,North Carolina,28215,-80.752,35.2465
FOOTHILLS MALL DR,MARYVILLE,TN,Tennessee,37801,-83.9979,35.7512
HANNUM ST,ALCOA,TN,Tennessee,37701,-83.974,35.7589
E LAMAR ALEXANDER PKWY,TOWNSEND,TN,Tennessee,37882,-83.7425,35.6786
HIGHWAY 19 S,BRYSON CITY,NC,North Carolina,28713,-83.4504,35.4264
CASINO TRL,WHITTIER,NC,North Carolina,28789,-83.3137,35.4622
PARKWAY,PIGEON FORGE,TN,Tennessee,37863,-83.5504,35.7813
PARKWAY,GATLINBURG,TN,Tennessee,37738,-83.5172,35.7119
ALCOA HWY,ALCOA,TN,Tennessee,37701,-83.9831,35.8123
TOWN CENTER BLVD,KNOXVILLE,TN,Tennessee,37922,-84.0784,35.8612
KINGSTON PIKE,KNOXVILLE,TN,Tennessee,37919,-84.023,35.932
WESTERN AVE,KNOXVILLE,TN,Tennessee,37921,-84.014,35.9789
CLINTON HWY,POWELL,TN,Tennessee,37849,-84.0533,36.0203
N BROADWAY ST,KNOXVILLE,TN,Tennessee,37917,-83.9267,36.0035
CHAPMAN HWY,KNOXVILLE,TN,Tennessee,37920,-83.9149,35.9509
ASHEVILLE HWY,KNOXVILLE,TN,Tennessee,37914,-83.8701,36.003
CEDAR LN,KNOXVILLE,TN,Tennessee,37912,-83.9681,36.014
CHAPMAN HWY,KNOXVILLE,TN,Tennessee,37920,-83.8468,35.9085
MAYNARDVILLE PIKE,KNOXVILLE,TN,Tennessee,37918,-83.9271,36.0817
WINFIELD DUNN PKWY,SEVIERVILLE,TN,Tennessee,37876,-83.5722,35.8762
WINFIELD DUNN PKWY,KODAK,TN,Tennessee,37764,-83.5927,35.9636
E BROADWAY BLVD,JEFFERSON CITY,TN,Tennessee,37760,-83.4855,36.1164
W ANDREW JOHNSON HWY,MORRISTOWN,TN,Tennessee,37814,-83.3133,36.207
E MAIN ST,SYLVA,NC,North Carolina,28779,-83.2017,35.3587
NEW CLYDE HWY,CANTON,NC,North Carolina,28716,-82.8547,35.5324
FOUR SEASONS BLVD,HENDERSONVILLE,NC,North Carolina,28792,-82.4452,35.3346
HENDERSONVILLE RD,ARDEN,NC,North Carolina,28704,-82.5085,35.4476
SWEETEN CREEK RD,ASHEVILLE,NC,North Carolina,28803,-82.5181,35.5097
SMOKEY PARK HWY,ASHEVILLE,NC,North Carolina,28806,-82.6293,35.5639
NEW LEICESTER HWY,ASHEVILLE,NC,North Carolina,28806,-82.6245,35.6034
PATTON AVE,ASHEVILLE,NC,North Carolina,28806,-82.6019,35.5846
FAIRVIEW RD,ASHEVILLE,NC,North Carolina,28803,-82.5097,35.5661
TUNNEL RD,ASHEVILLE,NC,North Carolina,28805,-82.4883,35.5873
WEAVERVILLE RD,ASHEVILLE,NC,North Carolina,28804,-82.5815,35.6731
MERRIMON AVE,ASHEVILLE,NC,North Carolina,28804,-82.5752,35.638
COSBY HWY,NEWPORT,TN,Tennessee,37821,-83.1997,35.9513
TUSCULUM BLVD,GREENEVILLE,TN,Tennessee,37745,-82.8111,36.1683
N MAIN AVE,ERWIN,TN,Tennessee,37650,-82.3998,36.1589
FOREST DR,JONESBOROUGH,TN,Tennessee,37659,-82.4593,36.3027
W STATE OF FRANKLIN RD,JOHNSON CITY,TN,Tennessee,37604,-82.3789,36.3009
COLWYN AVE,CUMBERLAND GAP,TN,Tennessee,37724,-83.6681,36.5994
N 12TH ST,MIDDLESBORO,KY,Kentucky,40965,-83.7036,36.6172
US RTE 25 E,PINEVILLE,KY,Kentucky,40977,-83.7077,36.7633
TWAY HOLW,HARLAN,KY,Kentucky,40831,-83.3204,36.8261
N US HIGHWAY 25 E,CORBIN,KY,Kentucky,40701,-84.0699,36.9574
S US HIGHWAY 25E,BARBOURVILLE,KY,Kentucky,40906,-83.8841,36.8841
HWY 421 N,MANCHESTER,KY,Kentucky,40962,-83.6688,37.0935
MANCHESTER SQUARE SHPG CTR,MANCHESTER,KY,Kentucky,40962,-83.7717,37.1404
HIGHWAY 66 S,ROGERSVILLE,TN,Tennessee,37857,-83.0125,36.3957
E MORGAN AVE,PENNINGTON GAP,VA,Virginia,24277,-83.0152,36.7616
MORGAN AVE,PENNINGTON GAP,VA,Virginia,24277,-83.0402,36.7526
W STONE DR,KINGSPORT,TN,Tennessee,37660,-82.6277,36.5526
N ROAN ST,JOHNSON CITY,TN,Tennessee,37601,-82.3856,36.3589
BOBBY HICKS HWY,JOHNSON CITY,TN,Tennessee,37615,-82.473,36.411
STEWBALL CIR,KINGSPORT,TN,Tennessee,37660,-82.5521,36.5049
FORT HENRY DR,KINGSPORT,TN,Tennessee,37663,-82.5043,36.485
E STONE DR,KINGSPORT,TN,Tennessee,37660,-82.5282,36.5505
KANE ST,GATE CITY,VA,Virginia,24251,-82.5691,36.6383
JENKINS RD,WHITESBURG,KY,Kentucky,41858,-82.8204,37.1181
E MAIN ST,CUMBERLAND,KY,Kentucky,40823,-82.9852,36.9765
E MAIN ST,HAZARD,KY,Kentucky,41701,-83.1908,37.246
COMBS RD,HAZARD,KY,Kentucky,41701,-83.2085,37.2873
CUMBERLAND RD,WHITESBURG,KY,Kentucky,41858,-82.8424,37.2131
W MAIN ST,WISE,VA,Virginia,24293,-82.5835,36.9786
COMMONWEALTH DR,NORTON,VA,Virginia,24273,-82.6055,36.9551
E 5TH ST N,BIG STONE GAP,VA,Virginia,24219,-82.7806,36.8747
FRONT ST W,COEBURN,VA,Virginia,24230,-82.478,36.9409
DICKENSON HWY,CLINTWOOD,VA,Virginia,24228,-82.4672,37.1495
ROUT 2,CLINTWOOD,VA,Virginia,24228,-82.4588,37.1735
NC HIGHWAY 9,BLACK MOUNTAIN,NC,North Carolina,28711,-82.3193,35.6137
N MAIN ST,MARION,NC,North Carolina,28752,-82.024,35.6957
S CHURCH ST,FOREST CITY,NC,North Carolina,28043,-81.8809,35.3198
W FLEMING DR,MORGANTON,NC,North Carolina,28655,-81.6881,35.7336
MORGANTON HEIGHTS BLVD,MORGANTON,NC,North Carolina,28655,-81.702,35.7288
MAIN ST W,VALDESE,NC,North Carolina,28690,-81.5833,35.748
US 70 E,VALDESE,NC,North Carolina,28690,-81.5832,35.7479
W MAIN ST,BURNSVILLE,NC,North Carolina,28714,-82.3127,35.9135
S 226 HWY,SPRUCE PINE,NC,North Carolina,28777,-82.0672,35.8932
OAK AVE,SPRUCE PINE,NC,North Carolina,28777,-82.0697,35.9166
WILKESBORO BLVD SE,LENOIR,NC,North Carolina,28645,-81.5239,35.9144
BLOWING ROCK RD,BOONE,NC,North Carolina,28607,-81.6626,36.2023
E MAIN ST,CHERRYVILLE,NC,North Carolina,28021,-81.3671,35.3824
GASTONIA HWY,BESSEMER CITY,NC,North Carolina,28016,-81.2672,35.2872
S HIGHWAY 27,STANLEY,NC,North Carolina,28164,-81.0888,35.3535
E OZARK AVE,GASTONIA,NC,North Carolina,28054,-81.1405,35.2793
E MAIN ST,LINCOLNTON,NC,North Carolina,28092,-81.25,35.4733
STANFORD RD,LINCOLNTON,NC,North Carolina,28092,-81.2263,35.4796
CLEMENT BLVD NW,HICKORY,NC,North Carolina,28601,-81.3672,35.747
16TH ST NE,HICKORY,NC,North Carolina,28601,-81.304,35.7672
NORTHWEST BLVD,NEWTON,NC,North Carolina,28658,-81.2285,35.6828
MT HOLLY HNTRSVL RD,CHARLOTTE,NC,North Carolina,28216,-80.9473,35.324
CROSS CENTER RD,DENVER,NC,North Carolina,28037,-80.9972,35.444
W CATAWBA AVE,CORNELIUS,NC,North Carolina,28031,-80.8785,35.4824
W W T HARRIS BLVD,CHARLOTTE,NC,North Carolina,28269,-80.7952,35.3335
PROSPERITY PARK DR,CHARLOTTE,NC,North Carolina,28269,-80.7866,35.3651
CHANCELLOR PARK DR,CHARLOTTE,NC,North Carolina,28213,-80.7413,35.2937
HIGHWAY 49 S,HARRISBURG,NC,North Carolina,28075,-80.6687,35.3199
SHEARERS RD,MOORESVILLE,NC,North Carolina,28115,-80.7995,35.5353
GATEWAY CENTER DR,KANNAPOLIS,NC,North Carolina,28081,-80.6796,35.4369
BAYFIELD PKWY,CONCORD,NC,North Carolina,28027,-80.6787,35.4167
DAVIE AVE,STATESVILLE,NC,North Carolina,28677,-80.8746,35.7938
NORMAN STATION BLVD,MOORESVILLE,NC,North Carolina,28117,-80.8568,35.5926
SIGNAL HILL DR,STATESVILLE,NC,North Carolina,28625,-80.8562,35.7907
HICKORY BLVD,GRANITE FALLS,NC,North Carolina,28630,-81.4309,35.8109
NC HIGHWAY 16 S,TAYLORSVILLE,NC,North Carolina,28681,-81.1779,35.9107
3RD AVE SW,TAYLORSVILLE,NC,North Carolina,28681,-81.1803,35.9177
SCHOOL ST,WILKESBORO,NC,North Carolina,28697,-81.1762,36.14
SPARTA RD,NORTH WILKESBORO,NC,North Carolina,28659,-81.15,36.1854
HWY 601 & HWY 421,YADKINVILLE,NC,North Carolina,27055,-80.6596,36.1345
S STATE ST,YADKINVILLE,NC,North Carolina,27055,-80.66,36.1167
N BRIDGE ST,ELKIN,NC,North Carolina,28621,-80.8498,36.2622
W ELK AVE,ELIZABETHTON,TN,Tennessee,37643,-82.2317,36.3515
W STATE ST,BRISTOL,TN,Tennessee,37620,-82.2189,36.5932
VOLUNTEER PKWY,BRISTOL,TN,Tennessee,37620,-82.2332,36.5413
LINDEN DR,BRISTOL,VA,Virginia,24202,-82.1255,36.63
MINERS DR,CASTLEWOOD,VA,Virginia,24224,-82.3016,36.8768
W MAIN ST,LEBANON,VA,Virginia,24266,-82.091,36.8988
RIVERSIDE DR,GRUNDY,VA,Virginia,24614,-82.1038,37.2623
FRONT ST,RICHLANDS,VA,Virginia,24641,-81.7816,37.0925
VALLEY VIEW DR,JEFFERSON,NC,North Carolina,28640,-81.4728,36.4282
N MAIN ST,MARION,VA,Virginia,24354,-81.5029,36.8428
E STUART DR,GALAX,VA,Virginia,24333,-80.8976,36.6788
N MAIN ST,HILLSVILLE,VA,Virginia,24343,-80.7354,36.7627
W LEE HWY,WYTHEVILLE,VA,Virginia,24382,-81.0904,36.9463
E RIVERSIDE DR,NORTH TAZEWELL,VA,Virginia,24630,-81.5107,37.1348
LEATHERWOOD LN,BLUEFIELD,VA,Virginia,24605,-81.241,37.2457
STAFFORD DR,PRINCETON,WV,West Virginia,24740,-81.0976,37.3618
E MAIN ST,PULASKI,VA,Virginia,24301,-80.7641,37.0482
WENONAH AVE,PEARISBURG,VA,Virginia,24134,-80.73,37.3268
N HOMESTEAD BLVD,HOMESTEAD,FL,Florida,33030,-80.4704,25.4702
S DIXIE HWY,HOMESTEAD,FL,Florida,33033,-80.4452,25.5006
SW 112TH AVE,HOMESTEAD,FL,Florida,33032,-80.3721,25.5513
SW 117TH AVE,MIAMI,FL,Florida,33177,-80.3808,25.5919
S DIXIE HWY,CUTLER BAY,FL,Florida,33157,-80.3577,25.5895
COUNTRY WALK DR,MIAMI,FL,Florida,33186,-80.427,25.6302
S DIXIE HWY,MIAMI,FL,Florida,33176,-80.3404,25.6301
SW 117TH AVE,MIAMI,FL,Florida,33186,-80.3833,25.656
SW 152ND AVE,MIAMI,FL,Florida,33193,-80.4382,25.6984
SW 104TH ST,MIAMI,FL,Florida,33186,-80.4321,25.6712
SW 137TH AVE,MIAMI,FL,Florida,33186,-80.4173,25.6782
SW 42ND ST,MIAMI,FL,Florida,33175,-80.4004,25.7297
N KENDALL DR,MIAMI,FL,Florida,33176,-80.3659,25.6871
SW 72ND ST,MIAMI,FL,Florida,33173,-80.3492,25.7016
SW 40TH ST,MIAMI,FL,Florida,33165,-80.3671,25.7332
SW 8TH ST,MIAMI,FL,Florida,33184,-80.4201,25.7609
W FLAGLER ST,MIAMI,FL,Florida,33174,-80.3802,25.7684
SW 8TH ST,MIAMI,FL,Florida,33174,-80.3513,25.761
NW 41ST ST,DORAL,FL,Florida,33178,-80.3653,25.812
S DIXIE HWY,MIAMI,FL,Florida,33143,-80.3005,25.6952
SW 8TH ST,MIAMI,FL,Florida,33144,-80.3022,25.7628
NW 36TH ST,VIRGINIA GARDENS,FL,Florida,33166,-80.291,25.8079
SW 8TH ST,CORAL GABLES,FL,Florida,33134,-80.258,25.7644
NW 42ND AVE,MIAMI,FL,Florida,33126,-80.2642,25.7736
W 68TH ST,HIALEAH,FL,Florida,33016,-80.3389,25.8829
MIAMI INTERNATIONAL AIRPORT,MIAMI,FL,Florida,33166,-80.3143,25.829
W 68TH ST,HIALEAH,FL,Florida,33014,-80.3163,25.885
W 44TH PL,HIALEAH,FL,Florida,33012,-80.3071,25.8626
E 4TH AVE,HIALEAH,FL,Florida,33010,-80.2737,25.8385
E 4TH AVE,HIALEAH,FL,Florida,33013,-80.2744,25.8581
NW 79TH CT,MIAMI LAKES,FL,Florida,33016,-80.3301,25.9127
NW 67TH AVE,HIALEAH,FL,Florida,33015,-80.307,25.9418
NW 183RD ST,MIAMI GARDENS,FL,Florida,33055,-80.2802,25.94
PEMBROKE RD,PEMBROKE PINES,FL,Florida,33025,-80.3087,25.9933
SHERIDAN ST,HOLLYWOOD,FL,Florida,33026,-80.2949,26.0301
N UNIVERSITY DR,PEMBROKE PINES,FL,Florida,33024,-80.2486,26.0121
N UNIVERSITY DR,PEMBROKE PINES,FL,Florida,33024,-80.2493,26.0266
S UNIVERSITY DR,DAVIE,FL,Florida,33328,-80.2518,26.0839
SUNSET STRIP,SUNRISE,FL,Florida,33322,-80.2563,26.1528
NW 88TH AVE,TAMARAC,FL,Florida,33321,-80.2697,26.2118
